ID	StromalScore	ImmuneScore	ESTIMATEScore	TumorPurity	CancerType
TCGA-KL-8332-01A	-250.8002285	259.9182683	9.118039766	0.82174741	KICH
TCGA-KN-8423-01A	-690.0524716	1.341688558	-688.7107831	0.875709779	KICH
TCGA-KL-8327-01A	-1084.095747	-102.7577021	-1186.853449	0.908644121	KICH
TCGA-KO-8409-01A	-1011.575794	151.2366203	-860.3391734	0.887594767	KICH
TCGA-KN-8430-01A	-229.718771	559.2443756	329.5256046	0.794047257	KICH
TCGA-KL-8329-01A	-593.9443063	721.5432019	127.5988956	0.811712992	KICH
TCGA-KL-8338-01A	-1139.614042	-214.4571974	-1354.071239	0.918618935	KICH
TCGA-KN-8429-01A	-948.3537545	26.65218385	-921.7015706	0.891707688	KICH
TCGA-KN-8432-01A	-731.6606544	40.1914671	-691.4691873	0.87590521	KICH
TCGA-KN-8437-01A	-649.6794128	-95.13881895	-744.8182317	0.87965665	KICH
TCGA-KL-8342-01A	-460.7412633	471.7205524	10.97928908	0.821591691	KICH
TCGA-KM-8443-01A	-1720.51745	-975.5474617	-2696.064912	0.978189862	KICH
TCGA-KN-8434-01A	-375.8880961	411.1483732	35.26027709	0.819554629	KICH
TCGA-KM-8477-01A	-595.3525885	125.2439493	-470.1086392	0.859768211	KICH
TCGA-KL-8331-01A	-1182.47639	-747.639349	-1930.115739	0.948709211	KICH
TCGA-KO-8403-01A	-394.1607874	739.1794735	345.0186861	0.792662816	KICH
TCGA-KN-8433-01A	-442.3987106	581.0969126	138.698202	0.810760341	KICH
TCGA-KL-8334-01A	-615.6879375	180.9947067	-434.6932308	0.857101776	KICH
TCGA-KN-8424-01A	-383.4495102	658.5777359	275.1282257	0.798875564	KICH
TCGA-KO-8417-01A	-1335.459844	-723.1402741	-2058.600119	0.954502729	KICH
TCGA-KL-8340-01A	-823.554257	-329.5868247	-1153.141082	0.906566617	KICH
TCGA-KN-8421-01A	-1804.328538	-1147.559933	-2951.888471	0.98529843	KICH
TCGA-KN-8428-01A	-973.1225819	-364.0622937	-1337.184876	0.917636661	KICH
TCGA-KN-8427-01A	-409.9975078	567.1259137	157.1284059	0.809173729	KICH
TCGA-KN-8436-01A	-1276.573544	-567.5854303	-1844.158974	0.944644791	KICH
TCGA-KL-8333-01A	572.7982607	1110.925894	1683.724155	0.658375118	KICH
TCGA-KN-8418-01A	-1230.421671	-627.644466	-1858.066137	0.945312599	KICH
TCGA-KL-8345-01A	-881.1454369	-585.9790639	-1467.124501	0.925049536	KICH
TCGA-KN-8425-01A	-608.7023419	619.1809533	10.47861137	0.821633585	KICH
TCGA-KL-8323-01A	-1028.800539	-373.7592498	-1402.559789	0.921408107	KICH
TCGA-KN-8435-01A	-1129.441693	-935.5615289	-2065.003222	0.954782588	KICH
TCGA-KL-8346-01A	-1341.690459	-1321.461832	-2663.152291	0.97717495	KICH
TCGA-KL-8326-01A	-1275.825116	-719.6000108	-1995.425126	0.951696393	KICH
TCGA-KO-8414-01A	-1057.491949	228.3096266	-829.182322	0.885478838	KICH
TCGA-KM-8441-01A	-214.1924761	258.845773	44.6532969	0.818763804	KICH
TCGA-KO-8406-01A	-1135.004934	-532.8554647	-1667.860399	0.935838812	KICH
TCGA-KN-8431-01A	-932.2013288	-325.0891684	-1257.290497	0.91291289	KICH
TCGA-KL-8325-01A	-1154.180438	-583.7742179	-1737.954656	0.939415356	KICH
TCGA-KL-8330-01A	-1459.981111	-1009.734122	-2469.715233	0.970749891	KICH
TCGA-KL-8343-01A	-660.4383454	-406.1997885	-1066.638134	0.901134482	KICH
TCGA-KL-8339-01A	-1235.297598	-214.3235328	-1449.621131	0.924070547	KICH
TCGA-KO-8410-01A	-709.1022646	262.0755716	-447.026693	0.858032998	KICH
TCGA-KM-8639-01A	-985.3707472	-46.81119465	-1032.181942	0.898930222	KICH
TCGA-KL-8336-01A	-678.172153	282.2968767	-395.8752763	0.854152556	KICH
TCGA-KM-8440-01A	-1323.655458	-608.2287148	-1931.884173	0.948791247	KICH
TCGA-KM-8442-01A	-810.6726638	-378.7401511	-1189.412815	0.908800932	KICH
TCGA-KO-8407-01A	-744.5994762	402.8362246	-341.7632516	0.849995107	KICH
TCGA-KO-8408-01A	-535.2988753	-458.5675278	-993.8664032	0.896452068	KICH
TCGA-KN-8426-01A	-986.8353567	371.4850594	-615.3502973	0.870459683	KICH
TCGA-KL-8341-01A	-1427.238096	-1091.4232	-2518.661296	0.97244982	KICH
TCGA-KN-8419-01A	-589.0399459	427.204036	-161.8359099	0.835787087	KICH
TCGA-KL-8328-01A	-1545.946358	-982.2373181	-2528.183676	0.972774709	KICH
TCGA-KO-8413-01A	-77.51485445	976.1073032	898.5924487	0.740561919	KICH
TCGA-KO-8405-01A	485.3426041	1855.844793	2341.187397	0.582783633	KICH
TCGA-KO-8404-01A	973.6673775	1719.939621	2693.606998	0.539984643	KICH
TCGA-KO-8416-01A	-787.8274102	301.7940683	-486.0333419	0.860959617	KICH
TCGA-KL-8344-01A	-52.43009308	-66.9465872	-119.3766803	0.832348887	KICH
TCGA-KL-8335-01A	-657.320094	-575.0823764	-1232.40247	0.911415701	KICH
TCGA-KO-8411-01A	-1037.872844	-327.5885467	-1365.461391	0.91927831	KICH
TCGA-KM-8438-01A	-565.5118499	-82.01936939	-647.5312193	0.872775198	KICH
TCGA-KL-8324-01A	-885.3783248	-295.6540904	-1181.032415	0.908286991	KICH
TCGA-KO-8415-01A	-769.5677715	637.2151709	-132.3526006	0.833403069	KICH
TCGA-KL-8337-01A	-1341.044925	-643.3315303	-1984.376455	0.951197177	KICH
TCGA-KM-8439-01A	-916.3831933	96.6166078	-819.7665855	0.884835749	KICH
TCGA-KM-8476-01A	-968.9258614	-87.76542627	-1056.691288	0.900500519	KICH
TCGA-B2-4101-01A	873.5669735	2224.175703	3097.742677	0.48913386	KIRC
TCGA-BP-4342-01A	877.276855	1375.692478	2252.969333	0.593257504	KIRC
TCGA-B0-4691-01A	716.1503804	1987.745851	2703.896232	0.538712812	KIRC
TCGA-BP-4167-01A	1782.78979	2797.671507	4580.461297	0.289256975	KIRC
TCGA-B8-4620-01A	1226.195687	1804.536706	3030.732393	0.497689394	KIRC
TCGA-BP-4769-01A	755.8928764	127.3924629	883.2853394	0.742069943	KIRC
TCGA-CJ-4907-01A	1191.164374	1257.080779	2448.245153	0.569941893	KIRC
TCGA-BP-5168-01A	438.5645284	1078.885178	1517.449707	0.676548228	KIRC
TCGA-BP-4977-01A	502.1772745	1487.910982	1990.088257	0.623871909	KIRC
TCGA-B0-5080-01A	1498.703078	1924.784801	3423.487879	0.446885497	KIRC
TCGA-B0-4838-01A	528.8137434	2274.346853	2803.160596	0.526380267	KIRC
TCGA-DV-A4VX-01A	-418.4938963	1121.44512	702.9512241	0.759551974	KIRC
TCGA-BP-5191-01A	372.5051335	2827.270167	3199.7753	0.476016239	KIRC
TCGA-CZ-4862-01A	850.8814206	2624.673325	3475.554745	0.440035319	KIRC
TCGA-BP-4758-01A	694.961981	2257.897356	2952.859337	0.507571282	KIRC
TCGA-B8-5552-01B	1512.502123	1948.014565	3460.516687	0.442016459	KIRC
TCGA-BP-4968-01A	691.999375	1978.543671	2670.543046	0.542831051	KIRC
TCGA-CZ-4856-01A	844.1467615	1760.46555	2604.612311	0.550933381	KIRC
TCGA-CJ-4634-01A	1021.505733	1011.12212	2032.627853	0.618979676	KIRC
TCGA-A3-3378-01A	911.4115552	2669.130178	3580.541733	0.426144953	KIRC
TCGA-A3-3365-01A	1104.15107	1495.950705	2600.101775	0.551485811	KIRC
TCGA-B4-5834-01A	902.873219	1133.738426	2036.611645	0.618520284	KIRC
TCGA-CJ-4876-01A	-206.98542	1064.948222	857.9628018	0.744556436	KIRC
TCGA-B2-3924-01B	759.0902773	1704.993781	2464.084058	0.568029963	KIRC
TCGA-BP-4962-01A	1441.865293	2191.265073	3633.130365	0.419148931	KIRC
TCGA-CZ-4866-01A	158.8745302	1249.079782	1407.954313	0.68829621	KIRC
TCGA-BP-4177-01A	383.3459486	259.0183624	642.364311	0.765306578	KIRC
TCGA-B8-A54F-01A	900.1069894	1496.452527	2396.559517	0.576159432	KIRC
TCGA-B0-5113-01A	872.383664	1706.188613	2578.572277	0.554119309	KIRC
TCGA-CJ-4642-01B	763.5543586	813.0225057	1576.576864	0.670131493	KIRC
TCGA-BP-4986-01A	1312.413274	1683.525451	2995.938726	0.502112733	KIRC
TCGA-A3-3346-01A	75.00713432	2040.219538	2115.226673	0.609411708	KIRC
TCGA-B8-4619-01A	-201.8835555	90.46250217	-111.4210533	0.831701068	KIRC
TCGA-AS-3778-01A	846.807369	1266.932746	2113.740115	0.609584702	KIRC
TCGA-BP-5007-01A	472.6185865	1496.734465	1969.353051	0.626247738	KIRC
TCGA-B0-5097-01A	1684.049054	1930.131646	3614.1807	0.421672762	KIRC
TCGA-B0-4703-01A	1575.227243	2007.927562	3583.154805	0.425797924	KIRC
TCGA-B0-4816-01A	1020.720496	2238.400312	3259.120808	0.4683373	KIRC
TCGA-BP-4330-01A	969.3505024	2523.125301	3492.475804	0.437803547	KIRC
TCGA-CW-6097-01A	1419.302481	2526.555175	3945.857656	0.377044305	KIRC
TCGA-DV-A4W0-05A	-544.9828299	103.436036	-441.5467939	0.857619592	KIRC
TCGA-BP-4325-01A	447.8946625	1816.207326	2264.101989	0.591941206	KIRC
TCGA-CJ-6031-01A	1606.819952	2365.26708	3972.087032	0.373475512	KIRC
TCGA-B2-A4SR-01A	667.9416728	1517.896679	2185.838351	0.601161208	KIRC
TCGA-BP-4337-01A	1073.104287	1201.358609	2274.462896	0.590714736	KIRC
TCGA-A3-A6NJ-01A	652.9433793	2296.216959	2949.160338	0.508039035	KIRC
TCGA-CJ-5671-01A	1776.604144	2542.489219	4319.093363	0.325760809	KIRC
TCGA-CJ-6032-01A	357.0383095	1164.515288	1521.553597	0.676104497	KIRC
TCGA-BP-4804-01A	1392.375143	2562.678181	3955.053324	0.375793768	KIRC
TCGA-CJ-4891-01A	802.3404298	2121.435354	2923.775783	0.511244968	KIRC
TCGA-BP-5184-01A	1088.666704	1579.02565	2667.692355	0.543182434	KIRC
TCGA-CJ-4903-01A	878.457703	1820.7586	2699.216303	0.539291441	KIRC
TCGA-A3-3311-01A	930.0621929	1767.110739	2697.172932	0.539544005	KIRC
TCGA-B4-5844-01A	713.9886964	1012.969566	1726.958262	0.653585121	KIRC
TCGA-B4-5832-01A	1184.539493	1399.888437	2584.42793	0.55340359	KIRC
TCGA-A3-3326-01A	542.1917085	2360.928642	2903.120351	0.513848402	KIRC
TCGA-CJ-4869-01A	773.9010864	2717.7604	3491.661486	0.437911012	KIRC
TCGA-CZ-4864-01A	703.4612065	2481.912168	3185.373374	0.477874334	KIRC
TCGA-DV-5568-01A	983.9025986	1770.7326	2754.635199	0.532423158	KIRC
TCGA-A3-3349-01A	1366.015687	1471.376232	2837.391919	0.52210134	KIRC
TCGA-CW-6090-01A	1293.885147	2146.746169	3440.631316	0.444632883	KIRC
TCGA-CJ-6027-01A	437.7791301	2533.697196	2971.476326	0.505214818	KIRC
TCGA-BP-4768-01A	28.01313707	708.3114628	736.3245999	0.756356448	KIRC
TCGA-CJ-5679-01A	384.4222919	510.246407	894.6686989	0.740948835	KIRC
TCGA-BP-4763-01A	987.2046729	1150.761624	2137.966297	0.60676184	KIRC
TCGA-BP-4159-01A	1127.598043	1658.914946	2786.51299	0.528456426	KIRC
TCGA-B0-5092-01A	719.4490228	2699.850498	3419.299521	0.447435409	KIRC
TCGA-G6-A8L7-01A	-154.2586256	1088.825413	934.5667876	0.737003099	KIRC
TCGA-B0-5709-01A	1651.464279	2609.329161	4260.79344	0.333839728	KIRC
TCGA-B4-5378-01A	399.9495815	559.3331955	959.282777	0.734546114	KIRC
TCGA-G6-A8L6-01A	468.0764654	1934.568994	2402.645459	0.575429038	KIRC
TCGA-CZ-4858-01A	510.2269509	2154.070063	2664.297014	0.543600827	KIRC
TCGA-BP-4975-01A	1041.127691	1082.150072	2123.277763	0.608474282	KIRC
TCGA-CJ-4908-01A	1188.271833	1475.188765	2663.460598	0.543703875	KIRC
TCGA-CJ-4881-01A	1087.743162	2123.703081	3211.446243	0.474508927	KIRC
TCGA-BP-5198-01A	1350.70188	1913.421731	3264.123611	0.467688336	KIRC
TCGA-DV-5574-01A	1626.34071	2322.866831	3949.207542	0.376588827	KIRC
TCGA-B2-4102-01A	737.6154668	2048.35527	2785.970737	0.528523999	KIRC
TCGA-AK-3456-01A	-239.0105811	954.3690853	715.3585042	0.758366092	KIRC
TCGA-EU-5907-01A	299.714328	547.5136581	847.2279861	0.745607415	KIRC
TCGA-A3-3372-01A	786.3897368	1585.870334	2372.260071	0.579071103	KIRC
TCGA-CJ-4872-01A	1417.020488	2053.128422	3470.14891	0.440747741	KIRC
TCGA-A3-A8OW-01A	509.0757454	1287.139076	1796.214821	0.645857268	KIRC
TCGA-CW-5580-01A	890.6102228	1326.872187	2217.482409	0.597442803	KIRC
TCGA-BP-4992-01A	55.05557041	2628.819421	2683.874991	0.541186463	KIRC
TCGA-CJ-5683-01A	491.2620486	1028.750482	1520.012531	0.676271153	KIRC
TCGA-CJ-4878-01A	241.5973112	757.835896	999.4332071	0.730534214	KIRC
TCGA-B4-5836-01A	1016.9309	1600.998286	2617.929186	0.549300984	KIRC
TCGA-B2-5635-01B	855.8477983	2054.535631	2910.38343	0.512933492	KIRC
TCGA-BP-4162-01A	647.8247122	2249.445906	2897.270618	0.514584852	KIRC
TCGA-BP-4963-01A	803.2954473	1987.429091	2790.724538	0.527931493	KIRC
TCGA-DV-5573-01A	733.1267086	2332.262859	3065.389568	0.493270501	KIRC
TCGA-BP-4341-01A	193.5969382	914.1930024	1107.789941	0.719580773	KIRC
TCGA-B0-4837-01A	921.8027521	1226.276889	2148.079641	0.60558115	KIRC
TCGA-A3-3387-01A	1260.710217	1898.982358	3159.692574	0.481182292	KIRC
TCGA-CZ-5456-01A	767.6332137	1930.145989	2697.779203	0.539469074	KIRC
TCGA-B4-5835-01A	-161.6972939	1176.136194	1014.4389	0.729028298	KIRC
TCGA-CJ-4888-01A	1217.759055	3035.740452	4253.499506	0.334848777	KIRC
TCGA-AK-3465-01A	-316.1786816	-350.2398296	-666.4185112	0.874125129	KIRC
TCGA-AK-3461-01A	784.0252437	1499.64695	2283.672193	0.589623441	KIRC
TCGA-B0-4694-01A	1272.606996	2595.926108	3868.533103	0.38753243	KIRC
TCGA-BP-4173-01A	1426.012345	3313.348048	4739.360393	0.266852866	KIRC
TCGA-B0-5083-01A	1279.261871	1779.762323	3059.024194	0.494083065	KIRC
TCGA-B0-4810-01A	1157.416217	2232.551419	3389.967636	0.4512818	KIRC
TCGA-CZ-5458-01A	710.3003282	1737.604115	2447.904443	0.569982986	KIRC
TCGA-B0-4696-01A	126.7321241	119.4133991	246.1455232	0.801427288	KIRC
TCGA-BP-4989-01A	1114.937555	3044.98881	4159.926365	0.347759314	KIRC
TCGA-CW-5587-01A	1123.582522	2485.254291	3608.836814	0.422383904	KIRC
TCGA-AK-3454-01A	1036.797869	1699.088311	2735.88618	0.534750765	KIRC
TCGA-B0-4814-01A	538.1866437	930.1822783	1468.368922	0.681835999	KIRC
TCGA-B0-4849-01A	576.2206966	1596.465995	2172.686692	0.602702812	KIRC
TCGA-B0-5095-01A	1485.515478	1576.904676	3062.420154	0.493649612	KIRC
TCGA-BP-4174-01A	480.2048934	1754.735045	2234.939939	0.595385895	KIRC
TCGA-CZ-5985-01A	498.0873541	2134.647252	2632.734606	0.547483655	KIRC
TCGA-BP-4353-01A	1275.533239	2176.120015	3451.653255	0.443183134	KIRC
TCGA-B0-5094-01A	-158.1653116	904.0917368	745.9264251	0.755433701	KIRC
TCGA-CJ-4644-01A	977.114449	1934.578428	2911.692877	0.512768483	KIRC
TCGA-B0-4821-01A	-214.7050173	1208.980368	994.2753506	0.731051019	KIRC
TCGA-CW-5588-01A	1369.950497	1778.999314	3148.949811	0.482564048	KIRC
TCGA-BP-4965-01A	873.315669	1210.588417	2083.904086	0.613050631	KIRC
TCGA-B0-4843-01A	1024.575038	1315.507326	2340.082364	0.582915438	KIRC
TCGA-B0-5116-01A	513.1713298	495.6932283	1008.864558	0.729588132	KIRC
TCGA-B0-4690-01A	1220.957313	2545.954121	3766.911434	0.401240023	KIRC
TCGA-BP-4163-01A	824.6453287	1702.806516	2527.451845	0.560350164	KIRC
TCGA-CJ-5678-01A	488.5753454	2524.149223	3012.724569	0.499980367	KIRC
TCGA-AK-3436-01A	284.3800505	1003.399592	1287.779642	0.700985218	KIRC
TCGA-B8-A54I-01A	613.5312192	2324.185932	2937.717151	0.509485124	KIRC
TCGA-B0-5121-01A	782.0299769	1848.165771	2630.195748	0.547795478	KIRC
TCGA-CZ-5989-01A	1035.104802	1711.178441	2746.283243	0.533460515	KIRC
TCGA-A3-3382-01A	586.5454789	1550.462021	2137.007499	0.606873707	KIRC
TCGA-B0-4706-01A	255.2753262	1215.029332	1470.304658	0.681628119	KIRC
TCGA-CJ-4916-01A	844.1845511	2763.403169	3607.58772	0.42255009	KIRC
TCGA-CZ-4853-01A	43.73402701	1168.715548	1212.449575	0.708828201	KIRC
TCGA-A3-3367-01A	546.5432781	1440.711463	1987.254741	0.624196913	KIRC
TCGA-B0-5699-01A	135.2445614	1461.247731	1596.492292	0.667958795	KIRC
TCGA-A3-3383-01A	449.5101735	2122.591241	2572.101414	0.554909747	KIRC
TCGA-BP-5010-01A	1317.911818	1475.658143	2793.569961	0.527576721	KIRC
TCGA-B0-5117-01A	-404.0479238	-232.0504002	-636.098324	0.871954794	KIRC
TCGA-B2-3924-01A	740.1299567	2592.594264	3332.724221	0.458764167	KIRC
TCGA-CZ-5988-01A	916.3010794	1296.803011	2213.104091	0.597958058	KIRC
TCGA-CJ-6028-01A	1039.070812	2494.773107	3533.843919	0.432336028	KIRC
TCGA-A3-3376-01A	1411.993515	1785.633973	3197.627487	0.476293479	KIRC
TCGA-B0-5705-01A	420.096364	1483.231019	1903.327383	0.633774171	KIRC
TCGA-B8-5158-01A	652.011263	1953.275376	2605.286639	0.550850772	KIRC
TCGA-CZ-5465-01A	340.5505962	810.1153738	1150.66597	0.715196147	KIRC
TCGA-B0-4945-01A	565.101711	1036.419736	1601.521447	0.66740923	KIRC
TCGA-B0-5695-01A	508.4316765	898.7365793	1407.168256	0.688379908	KIRC
TCGA-CJ-6030-01A	1051.001858	2680.482378	3731.484236	0.405997912	KIRC
TCGA-CJ-4889-01A	1710.971353	2368.679115	4079.650468	0.358783	KIRC
TCGA-CJ-4920-01A	1002.631362	1352.311265	2354.942627	0.581141664	KIRC
TCGA-B8-4143-01A	764.1458836	2420.470625	3184.616509	0.477971924	KIRC
TCGA-CW-5581-01A	269.0051962	1041.546066	1310.551262	0.698597438	KIRC
TCGA-BP-5169-01A	787.0363335	2412.62746	3199.663794	0.476030634	KIRC
TCGA-BP-4161-01A	655.5727409	2469.639158	3125.211899	0.485613005	KIRC
TCGA-CJ-4918-01A	1654.239426	1903.363661	3557.603087	0.42918862	KIRC
TCGA-BP-4347-01A	613.5754697	1155.930517	1769.505987	0.64884547	KIRC
TCGA-B2-4099-01A	570.8060331	2124.892471	2695.698504	0.539726216	KIRC
TCGA-CJ-4897-01A	740.1883864	1031.058602	1771.246989	0.648650989	KIRC
TCGA-CJ-4902-01A	1364.757848	2093.671645	3458.429493	0.442291259	KIRC
TCGA-B0-5690-01A	912.0679959	1616.334481	2528.402477	0.560234583	KIRC
TCGA-A3-3325-01A	967.3385113	1526.420113	2493.758624	0.56443966	KIRC
TCGA-B0-4847-01A	81.5939525	2629.671736	2711.265688	0.537801134	KIRC
TCGA-CZ-5451-01A	374.7698896	1453.896207	1828.666097	0.642213243	KIRC
TCGA-CJ-4641-01A	1064.832342	2708.446907	3773.27925	0.400383669	KIRC
TCGA-CZ-5453-01A	243.8690669	406.6438009	650.5128678	0.764536133	KIRC
TCGA-B0-5710-01A	846.3846402	1432.258926	2278.643566	0.590219463	KIRC
TCGA-CJ-4899-01A	1295.930824	1434.772582	2730.703406	0.535393469	KIRC
TCGA-A3-A8OV-01A	162.9042607	1293.318078	1456.222339	0.683139171	KIRC
TCGA-MW-A4EC-01A	352.666549	1107.780905	1460.447454	0.682686117	KIRC
TCGA-A3-3313-01A	-92.76264561	170.5853482	77.82270258	0.815958735	KIRC
TCGA-BP-5199-01A	1333.798063	2516.909274	3850.707338	0.389943243	KIRC
TCGA-B0-4834-01A	-557.3807875	-396.6347511	-954.0155387	0.893844529	KIRC
TCGA-BP-4994-01A	-47.33647347	711.4386008	664.1021273	0.763248838	KIRC
TCGA-CW-6088-01A	812.0817946	863.702965	1675.78476	0.659251864	KIRC
TCGA-BP-5185-01A	332.2288845	1158.617943	1490.846828	0.679418694	KIRC
TCGA-BP-5196-01A	1012.292579	1768.259581	2780.55216	0.529199048	KIRC
TCGA-CZ-5452-01A	385.5591665	2697.491078	3083.050245	0.491013795	KIRC
TCGA-CJ-4882-01A	1217.116386	2537.833966	3754.950352	0.402847622	KIRC
TCGA-A3-3351-01A	836.6530252	2490.761909	3327.414934	0.459456518	KIRC
TCGA-A3-3363-01A	-168.5241939	1032.586825	864.0626312	0.743958415	KIRC
TCGA-B0-5691-01A	1256.061505	1390.138612	2646.200117	0.545828552	KIRC
TCGA-BP-4770-01A	1753.923633	1293.182678	3047.10631	0.495603269	KIRC
TCGA-AK-3447-01A	-909.2281421	302.1867541	-607.0413879	0.869858675	KIRC
TCGA-G6-A8L8-01A	-248.3840479	709.3412709	460.9572229	0.782173069	KIRC
TCGA-CZ-5462-01A	285.1067839	1845.515656	2130.62244	0.607618367	KIRC
TCGA-BP-5001-01A	215.3112975	1446.093828	1661.405125	0.660837524	KIRC
TCGA-BP-4998-01A	1404.515311	2153.569991	3558.085302	0.429124686	KIRC
TCGA-BP-4789-01A	978.5993644	821.4535681	1800.052933	0.645427041	KIRC
TCGA-B0-4688-01A	220.7022201	1133.269345	1353.971565	0.694022876	KIRC
TCGA-BP-4160-01A	1137.075626	2403.583401	3540.659027	0.431433758	KIRC
TCGA-B0-5108-01A	1668.335645	2574.654205	4242.98985	0.336302017	KIRC
TCGA-CZ-5464-01A	1133.587091	2292.75512	3426.342211	0.446510639	KIRC
TCGA-BP-4969-01A	115.3803038	341.298366	456.6786698	0.782564223	KIRC
TCGA-B0-5106-01A	878.5312213	2109.947963	2988.479184	0.503059368	KIRC
TCGA-BP-4777-01A	1000.688946	2736.251677	3736.940623	0.405265829	KIRC
TCGA-CJ-4875-01A	349.2394028	1952.128416	2301.367819	0.5875235	KIRC
TCGA-BP-5170-01A	1240.317383	1531.98843	2772.305812	0.530225739	KIRC
TCGA-BP-5176-01A	605.8762812	1248.108181	1853.984462	0.639360065	KIRC
TCGA-CW-5583-01A	727.9807151	783.6622971	1511.643012	0.677175656	KIRC
TCGA-6D-AA2E-01A	66.43445582	753.1471686	819.5816244	0.748305571	KIRC
TCGA-BP-4327-01A	461.5260856	1129.759808	1591.285894	0.668527346	KIRC
TCGA-B0-4811-01A	349.0070758	1115.174734	1464.181809	0.682285467	KIRC
TCGA-CJ-5676-01A	1217.36961	2039.487543	3256.857153	0.468630858	KIRC
TCGA-CJ-4871-01A	1010.101016	1337.457489	2347.558505	0.582023405	KIRC
TCGA-B0-5109-01A	341.1922861	2098.277954	2439.47024	0.570999795	KIRC
TCGA-BP-4352-01A	-503.962629	265.6507038	-238.3119252	0.841897858	KIRC
TCGA-B0-5694-01A	799.9808597	1454.137988	2254.118848	0.593121662	KIRC
TCGA-B0-4818-01A	546.2124726	1870.082344	2416.294817	0.573789263	KIRC
TCGA-CZ-4859-01A	2.519748239	637.5142174	640.0339656	0.765526711	KIRC
TCGA-BP-4999-01A	989.1573672	1018.583341	2007.740708	0.621844744	KIRC
TCGA-CZ-5469-01A	104.6726694	962.0824149	1066.755084	0.723750424	KIRC
TCGA-BP-4985-01A	775.6361707	1421.914425	2197.550595	0.599786443	KIRC
TCGA-AK-3460-01A	760.2799041	1456.079522	2216.359426	0.597574983	KIRC
TCGA-B8-5546-01A	-655.2044336	-144.7583012	-799.9627349	0.883477644	KIRC
TCGA-A3-3359-01A	693.148725	1986.69257	2679.841295	0.541684266	KIRC
TCGA-AK-3445-01A	842.8257545	2005.893989	2848.719744	0.52068245	KIRC
TCGA-BP-4982-01A	1286.946593	1667.030575	2953.977167	0.507429898	KIRC
TCGA-AK-3426-01A	1189.044108	3290.472967	4479.517075	0.30340872	KIRC
TCGA-A3-A6NI-01A	424.8071967	1416.589708	1841.396904	0.640779689	KIRC
TCGA-A3-3352-01A	504.2861326	1634.258299	2138.544431	0.606694382	KIRC
TCGA-B0-5084-01A	-369.3124346	811.5927951	442.2803605	0.783878279	KIRC
TCGA-CZ-5461-01A	1096.5073	1737.529358	2834.036658	0.522521334	KIRC
TCGA-DV-5565-01A	862.4561861	1285.75537	2148.211556	0.605565741	KIRC
TCGA-AK-3433-01A	-783.7562901	-88.91897348	-872.6752636	0.888427409	KIRC
TCGA-CZ-5986-01A	458.3497534	1072.808156	1531.157909	0.675065075	KIRC
TCGA-BP-4766-01A	542.8173454	1153.678588	1696.495934	0.656962857	KIRC
TCGA-B0-5696-01A	537.4318173	1001.328819	1538.760636	0.674241323	KIRC
TCGA-BP-5008-01A	1223.2388	2025.327935	3248.566735	0.469705546	KIRC
TCGA-BP-5187-01A	902.2519783	1234.909141	2137.16112	0.606855784	KIRC
TCGA-B8-A54E-01A	-578.9706205	492.6392594	-86.33136116	0.829650612	KIRC
TCGA-BP-4795-01A	1409.868218	1619.940589	3029.808807	0.497806978	KIRC
TCGA-B0-4699-01A	486.5125314	1836.944978	2323.45751	0.584896554	KIRC
TCGA-BP-4972-01A	1618.068596	1890.420228	3508.488824	0.435689051	KIRC
TCGA-EU-5904-01A	956.5006771	1373.196856	2329.697533	0.584153363	KIRC
TCGA-A3-3362-01A	886.7062648	1059.538828	1946.245092	0.6288886	KIRC
TCGA-B0-5085-01A	114.023115	1185.717902	1299.741017	0.69973195	KIRC
TCGA-A3-3370-01A	1094.076139	2100.3405	3194.416639	0.476707847	KIRC
TCGA-BP-4332-01A	715.6662956	1102.316836	1817.983132	0.64341447	KIRC
TCGA-B0-4712-01A	1070.733354	2096.062597	3166.795951	0.480267985	KIRC
TCGA-B8-5164-01A	740.075133	2816.46259	3556.537723	0.429329862	KIRC
TCGA-BP-4355-01A	955.0035435	851.6110054	1806.614549	0.644691052	KIRC
TCGA-AK-3450-01A	278.8034981	988.5974647	1267.400963	0.703115439	KIRC
TCGA-B0-5081-01A	1309.583892	2983.891364	4293.475256	0.329313815	KIRC
TCGA-B0-5697-01A	564.4720159	2265.538044	2830.01006	0.523025194	KIRC
TCGA-CJ-4868-01A	1565.965791	2403.693215	3969.659006	0.373806105	KIRC
TCGA-BP-4349-01A	628.8590781	1155.150039	1784.009117	0.647224085	KIRC
TCGA-CJ-4885-01A	340.7734461	903.944258	1244.717704	0.705479163	KIRC
TCGA-B4-5843-01A	797.6553096	691.7003448	1489.355654	0.679579286	KIRC
TCGA-A3-3373-01A	874.874929	1222.429449	2097.304378	0.611495425	KIRC
TCGA-B0-4842-01A	664.6322938	2277.088638	2941.720932	0.508979325	KIRC
TCGA-B0-4846-01A	876.6432181	1904.162165	2780.805383	0.529167509	KIRC
TCGA-CZ-4861-01A	611.0886048	2526.661793	3137.750397	0.484003261	KIRC
TCGA-B0-5098-01A	-1406.087777	-678.0640423	-2084.151819	0.955614477	KIRC
TCGA-B0-5110-01A	1046.138854	1289.259432	2335.398286	0.583473972	KIRC
TCGA-BP-5177-01A	1151.524557	1069.23803	2220.762588	0.59705662	KIRC
